date,value
2016-04-30,261975.9218
2016-04-30,287324.572
2016-04-30,124015.4985
2016-04-30,164468.9954
2016-04-30,152453
2016-04-30,276391.2857
2016-04-30,258873.4718
2016-04-30,329660.0239
2016-04-30,329398.9163
2016-04-30,264730.6125
2016-04-30,314549.3048
2016-04-30,265730.8599
2016-04-30,314123.0985
2016-04-30,294376.9695
2016-05-31,259538.278
2016-05-31,232647.6954
2016-05-31,213891
2016-05-31,156398.2359
2016-05-31,340328.1272
2016-05-31,135140.4534
2016-05-31,141900.6913
2016-05-31,182914.8977
2016-05-31,269776
2016-05-31,194078
2016-05-31,167086.7436
2016-05-31,369165.0526
2016-05-31,125974
2016-05-31,346214.6903
2016-05-31,117563.7688
2016-05-31,127441
2016-05-31,245601.108
2016-05-31,166217
2016-05-31,361336.3445
2016-05-31,151033.9612
2016-05-31,55443
2016-05-31,227568.2065
2016-05-31,220531
2016-05-31,140416
2016-05-31,198896
2016-05-31,387794.4053
2016-05-31,262470.2935
2016-05-31,286119.6353
2016-05-31,124548.6433
2016-05-31,165169.279
2016-05-31,155207
2016-05-31,276848.3522
2016-05-31,259284.3876
2016-05-31,332394.0616
2016-05-31,332380.4687
2016-05-31,267353.3532
2016-05-31,317045.8368
2016-05-31,268596.8592
2016-05-31,316755.2536
2016-05-31,297133.6334
2016-06-30,260879.5567
2016-06-30,233816.9477
2016-06-30,215252
2016-06-30,156562.7717
2016-06-30,341521.1797
2016-06-30,135603.1219
2016-06-30,143280.4467
2016-06-30,182748.6761
2016-06-30,271759
2016-06-30,196484
2016-06-30,167737.4823
2016-06-30,370258.6758
2016-06-30,125617
2016-06-30,348402.7361
2016-06-30,117607.6509
2016-06-30,129091
2016-06-30,247448.5249
2016-06-30,167087
2016-06-30,363279.9808
2016-06-30,150746.8451
2016-06-30,55655
2016-06-30,228187.1206
2016-06-30,223278
2016-06-30,142570
2016-06-30,199482
2016-06-30,390254.1898
2016-06-30,263850.5793
2016-06-30,286013.2394
2016-06-30,125310.7542
2016-06-30,165791.0219
2016-06-30,157458
2016-06-30,277757.9725
2016-06-30,260271.6865
2016-06-30,334629.1847
2016-06-30,335032.4642
2016-06-30,269422.1773
2016-06-30,319363.1257
2016-06-30,271119.8198
2016-06-30,319320.9472
2016-06-30,299740.677
2016-07-31,262478.5904
2016-07-31,234761.2822
2016-07-31,217601
2016-07-31,156331.107
2016-07-31,341605.5501
2016-07-31,135965.3674
2016-07-31,144376.2689
2016-07-31,182167.5474
2016-07-31,273765
2016-07-31,199278
2016-07-31,168991.7049
2016-07-31,371759.1423
2016-07-31,124549
2016-07-31,350187.0616
2016-07-31,118024.5731
2016-07-31,130956
2016-07-31,249279.1597
2016-07-31,168845
2016-07-31,364924.3429
2016-07-31,150278.2211
2016-07-31,55825
2016-07-31,228548.2476
2016-07-31,225256
2016-07-31,144494
2016-07-31,200341
2016-07-31,391521.887
2016-07-31,265616.1841
2016-07-31,286121.1933
2016-07-31,126020.8629
2016-07-31,165772.222
2016-07-31,159148
2016-07-31,279001.3559
2016-07-31,261266.5728
2016-07-31,336689.7559
2016-07-31,337566.6091
2016-07-31,271494.8472
2016-07-31,321850.6729
2016-07-31,273662.4008
2016-07-31,321417.3732
2016-07-31,302254.4929
2016-08-31,264561.33
2016-08-31,235612.5925
2016-08-31,220526
2016-08-31,156243.5777
2016-08-31,341697.2593
2016-08-31,136464.0407
2016-08-31,145253.0556
2016-08-31,181147.8236
2016-08-31,276195
2016-08-31,202713
2016-08-31,171312.6663
2016-08-31,373216.8681
2016-08-31,124220
2016-08-31,351595.2746
2016-08-31,118555.6269
2016-08-31,132835
2016-08-31,251324.9898
2016-08-31,171003
2016-08-31,366709.6011
2016-08-31,149862.1936
2016-08-31,56084
2016-08-31,229233.8862
2016-08-31,227556
2016-08-31,146536
2016-08-31,199927
2016-08-31,392666.6984
2016-08-31,268097.4391
2016-08-31,286516.116
2016-08-31,126346.4544
2016-08-31,165788.8962
2016-08-31,158724
2016-08-31,280402.0764
2016-08-31,262561.1618
2016-08-31,338241.452
2016-08-31,339707.8521
2016-08-31,273318.0575
2016-08-31,324115.1457
2016-08-31,275651.9957
2016-08-31,323207.6552
2016-08-31,304670.6698
2016-09-30,266256.1283
2016-09-30,236082.9731
2016-09-30,222564
2016-09-30,156258.277
2016-09-30,341473.8738
2016-09-30,137153.0716
2016-09-30,146089.4921
2016-09-30,180268.8721
2016-09-30,278030
2016-09-30,204827
2016-09-30,173167.7588
2016-09-30,374382.3874
2016-09-30,124752
2016-09-30,352588.6579
2016-09-30,118726.8568
2016-09-30,134214
2016-09-30,253260.6398
2016-09-30,172565
2016-09-30,368240.6954
2016-09-30,149849.535
2016-09-30,56127
2016-09-30,229987.1379
2016-09-30,228968
2016-09-30,147081
2016-09-30,201745
2016-09-30,393643.1535
2016-09-30,270918.0995
2016-09-30,287090.3126
2016-09-30,127039.1164
2016-09-30,166137.5419
2016-09-30,160855
2016-09-30,281846.3303
2016-09-30,263999.5329
2016-09-30,339924.6726
2016-09-30,341758.5409
2016-09-30,275453.9634
2016-09-30,326250.1301
2016-09-30,277727.0279
2016-09-30,324465.3961
2016-09-30,307115.185
2016-10-31,268363.8393
2016-10-31,236920.5183
2016-10-31,224685
2016-10-31,156623.733
2016-10-31,342205.0151
2016-10-31,138171.667
2016-10-31,147179.3086
2016-10-31,179990.6851
2016-10-31,278857
2016-10-31,206570
2016-10-31,174515.2423
2016-10-31,375518.5706
2016-10-31,125743
2016-10-31,353552.0262
2016-10-31,119197.3453
2016-10-31,135011
2016-10-31,255565.0073
2016-10-31,173841
2016-10-31,370421.1228
2016-10-31,150328.3231
2016-10-31,56278
2016-10-31,231579.7113
2016-10-31,229240
2016-10-31,147923
2016-10-31,202816
2016-10-31,395623.0335
2016-10-31,273936.1234
2016-10-31,287163.0915
2016-10-31,128383.4081
2016-10-31,167230.9298
2016-10-31,160378
2016-10-31,283810.4721
2016-10-31,265910.0445
2016-10-31,341580.446
2016-10-31,343440.4615
2016-10-31,277436.464
2016-10-31,328081.8985
2016-10-31,279544.7204
2016-10-31,326406.3938
2016-10-31,309356.0314
2016-11-30,270032.4846
2016-11-30,237743.1985
2016-11-30,226434
2016-11-30,156965.7063
2016-11-30,343609.1177
2016-11-30,139550.4966
2016-11-30,148495.2503
2016-11-30,180653.0653
2016-11-30,278633
2016-11-30,206675
2016-11-30,174958.2301
2016-11-30,377172.1859
2016-11-30,126282
2016-11-30,354368.131
2016-11-30,119787.7597
2016-11-30,135873
2016-11-30,258492.6099
2016-11-30,175094
2016-11-30,373137.6631
2016-11-30,151383.4915
2016-11-30,56044
2016-11-30,233280.5109
2016-11-30,228813
2016-11-30,148487
2016-11-30,204146
2016-11-30,398798.4849
2016-11-30,277020.8608
2016-11-30,287142.6661
2016-11-30,130228.7971
2016-11-30,168336.9108
2016-11-30,161032
2016-11-30,285753.216
2016-11-30,268187.3589
2016-11-30,343926.6448
2016-11-30,345458.8853
2016-11-30,279593.4563
2016-11-30,329906.5134
2016-11-30,281561.6477
2016-11-30,329252.0052
2016-11-30,311635.8049
2016-12-31,271457.436
2016-12-31,238627.2908
2016-12-31,229001
2016-12-31,157250.8052
2016-12-31,345141.5536
2016-12-31,141150.794
2016-12-31,149684.6903
2016-12-31,181571.4687
2016-12-31,279531
2016-12-31,207403
2016-12-31,175565.8365
2016-12-31,379742.4916
2016-12-31,125631
2016-12-31,356047.8593
2016-12-31,120889.3737
2016-12-31,136762
2016-12-31,261635.7516
2016-12-31,175609
2016-12-31,375936.6794
2016-12-31,152601.3495
2016-12-31,55878
2016-12-31,235419.2194
2016-12-31,228741
2016-12-31,149880
2016-12-31,205622
2016-12-31,402208.9813
2016-12-31,279818.9951
2016-12-31,287144.0523
2016-12-31,131974.9927
2016-12-31,169210.2666
2016-12-31,160908
2016-12-31,287575.5941
2016-12-31,270321.8105
2016-12-31,347050.1409
2016-12-31,348154.5987
2016-12-31,282066.3133
2016-12-31,332183.7005
2016-12-31,283895.254
2016-12-31,333532.6733
2016-12-31,314380.2562
2017-01-31,271655.7854
2017-01-31,239099.2884
2017-01-31,230892
2017-01-31,158125.8272
2017-01-31,345432.589
2017-01-31,142608.0593
2017-01-31,150718.7245
2017-01-31,182352.0598
2017-01-31,279186
2017-01-31,207480
2017-01-31,175780.4209
2017-01-31,382580.203
2017-01-31,125370
2017-01-31,358380.7038
2017-01-31,121820.448
2017-01-31,137813
2017-01-31,264217.7561
2017-01-31,175904
2017-01-31,377818.672
2017-01-31,153751.1183
2017-01-31,55622
2017-01-31,237091.5371
2017-01-31,227458
2017-01-31,150406
2017-01-31,206510
2017-01-31,405159.5993
2017-01-31,281208.0542
2017-01-31,288149.1042
2017-01-31,132954.1081
2017-01-31,170106.6811
2017-01-31,163583
2017-01-31,288801.691
2017-01-31,271874.2195
2017-01-31,350432.6916
2017-01-31,351398.2461
2017-01-31,284749.0414
2017-01-31,334699.3867
2017-01-31,286452.388
2017-01-31,337825.5881
2017-01-31,317493.9403
2017-02-28,271397.5403
2017-02-28,239142.0945
2017-02-28,232718
2017-02-28,159300.6717
2017-02-28,346325.3743
2017-02-28,143556.0224
2017-02-28,151400.2245
2017-02-28,183099.3363
2017-02-28,280821
2017-02-28,209805
2017-02-28,175947.1573
2017-02-28,385123.1633
2017-02-28,125742
2017-02-28,361643.8194
2017-02-28,123198.1919
2017-02-28,139128
2017-02-28,266448.0316
2017-02-28,176861
2017-02-28,379244.4525
2017-02-28,154514.7826
2017-02-28,55699
2017-02-28,239061.3701
2017-02-28,227842
2017-02-28,151793
2017-02-28,208327
2017-02-28,408458.2304
2017-02-28,281577.8273
2017-02-28,289623.4739
2017-02-28,133666.4828
2017-02-28,170876.7969
2017-02-28,166721
2017-02-28,290263.9961
2017-02-28,273219.0629
2017-02-28,354009.8058
2017-02-28,354963.6657
2017-02-28,287664.7675
2017-02-28,337585.9334
2017-02-28,289361.1078
2017-02-28,341986.6329
2017-02-28,320616.2834
2017-03-31,271375.3816
2017-03-31,238899.6148
2017-03-31,234616
2017-03-31,160648.3957
2017-03-31,348569.8513
2017-03-31,144207.079
2017-03-31,152100.408
2017-03-31,184280.7444
2017-03-31,282463
2017-03-31,212432
2017-03-31,176091.6038
2017-03-31,387429.0957
2017-03-31,127211
2017-03-31,364984.8144
2017-03-31,124027.434
2017-03-31,140779
2017-03-31,268304.4718
2017-03-31,178806
2017-03-31,381552.1829
2017-03-31,155791.7082
2017-03-31,55758
2017-03-31,240852.4035
2017-03-31,228632
2017-03-31,152799
2017-03-31,210219
2017-03-31,412307.4449
2017-03-31,282297.9924
2017-03-31,291620.9153
2017-03-31,133770.625
2017-03-31,171643.6685
2017-03-31,170139
2017-03-31,292012.9354
2017-03-31,274508.6947
2017-03-31,357499.3186
2017-03-31,358700.9218
2017-03-31,290594.956
2017-03-31,340802.2711
2017-03-31,292365.339
2017-03-31,345712.5917
2017-03-31,323750.4299
2017-04-30,272264.9593
2017-04-30,239619.8592
2017-04-30,237041
2017-04-30,161701.2746
2017-04-30,352177.2076
2017-04-30,144848.8344
2017-04-30,152611.5562
2017-04-30,185785.7983
2017-04-30,286339
2017-04-30,215961
2017-04-30,177264.375
2017-04-30,390016.9981
2017-04-30,128656
2017-04-30,367957.8293
2017-04-30,124567.2201
2017-04-30,142266
2017-04-30,270334.9173
2017-04-30,181679
2017-04-30,384944.7571
2017-04-30,157246.0661
2017-04-30,55840
2017-04-30,243318.8317
2017-04-30,230897
2017-04-30,154527
2017-04-30,213053
2017-04-30,416741.7365
2017-04-30,284326.7548
2017-04-30,294096.6216
2017-04-30,133841.5773
2017-04-30,172118.3463
2017-04-30,173490
2017-04-30,294191.2203
2017-04-30,276382.4468
2017-04-30,360952.229
2017-04-30,362210.9813
2017-04-30,293392.7253
2017-04-30,344320.6417
2017-04-30,295347.1449
2017-04-30,349259.9257
2017-04-30,326909.9121
2017-05-31,274126.651
2017-05-31,240656.9909
2017-05-31,238856
2017-05-31,162587.0977
2017-05-31,354982.5037
2017-05-31,145785.6115
2017-05-31,152828.2533
2017-05-31,186927.822
2017-05-31,288426
2017-05-31,217763
2017-05-31,178991.0764
2017-05-31,393184.992
2017-05-31,130803
2017-05-31,370584.083
2017-05-31,124808.252
2017-05-31,143779
2017-05-31,272260.2908
2017-05-31,183373
2017-05-31,388917.7443
2017-05-31,158592.9655
2017-05-31,55947
2017-05-31,245777.0527
2017-05-31,232179
2017-05-31,156077
2017-05-31,215990
2017-05-31,419961.5029
2017-05-31,286920.8915
2017-05-31,296924.2535
2017-05-31,133553.1169
2017-05-31,172778.5489
2017-05-31,174113
2017-05-31,296205.4415
2017-05-31,278484.6228
2017-05-31,363678.7572
2017-05-31,365210.361
2017-05-31,295795.9291
2017-05-31,347390.3927
2017-05-31,297936.5702
2017-05-31,351920.8657
2017-05-31,329817.6123
2017-06-30,276185.3637
2017-06-30,242165.273
2017-06-30,241339
2017-06-30,163217.4749
2017-06-30,357966.0859
2017-06-30,146746.3791
2017-06-30,152722.0542
2017-06-30,187714.5121
2017-06-30,290964
2017-06-30,218924
2017-06-30,181239.1229
2017-06-30,396639.53
2017-06-30,132973
2017-06-30,373076.1593
2017-06-30,125680.715
2017-06-30,144644
2017-06-30,274042.3807
2017-06-30,184886
2017-06-30,392474.0064
2017-06-30,159328.4405
2017-06-30,55983
2017-06-30,247730.0065
2017-06-30,232611
2017-06-30,156916
2017-06-30,218446
2017-06-30,422871.3669
2017-06-30,288986.7241
2017-06-30,299011.4454
2017-06-30,133802.4272
2017-06-30,173561.5346
2017-06-30,173505
2017-06-30,298241.8486
2017-06-30,280712.8393
2017-06-30,365887.0286
2017-06-30,367724.9372
2017-06-30,297906.1568
2017-06-30,349747.3981
2017-06-30,300205.7639
2017-06-30,354316.0095
2017-06-30,332093.8854
2017-07-31,279824.6301
2017-07-31,243419.4156
2017-07-31,243629
2017-07-31,163703.0713
2017-07-31,361812.0037
2017-07-31,147681.0799
2017-07-31,152950.5537
2017-07-31,188462.8732
2017-07-31,293270
2017-07-31,219553
2017-07-31,183168.9687
2017-07-31,399119.2154
2017-07-31,134836
2017-07-31,376015.1976
2017-07-31,127357.5641
2017-07-31,145640
2017-07-31,276245.4907
2017-07-31,185616
2017-07-31,396431.8922
2017-07-31,159881.4719
2017-07-31,56088
2017-07-31,250199.2894
2017-07-31,233850
2017-07-31,157586
2017-07-31,221172
2017-07-31,426061.8703
2017-07-31,291157.0561
2017-07-31,300293.4066
2017-07-31,134636.2083
2017-07-31,174588.7055
2017-07-31,172886
2017-07-31,300192.6699
2017-07-31,283004.0157
2017-07-31,367781.1775
2017-07-31,369988.9436
2017-07-31,300029.5621
2017-07-31,351638.1067
2017-07-31,302406.9753
2017-07-31,356554.5323
2017-07-31,333864.9323
2017-08-31,282715.8144
2017-08-31,244606.8634
2017-08-31,246292
2017-08-31,163973.2302
2017-08-31,365743.4993
2017-08-31,148312.5242
2017-08-31,153301.3684
2017-08-31,189336.6628
2017-08-31,295914
2017-08-31,220219
2017-08-31,184966.8162
2017-08-31,400693.4375
2017-08-31,134153
2017-08-31,378462.0793
2017-08-31,128969.3438
2017-08-31,146543
2017-08-31,278562.7719
2017-08-31,187079
2017-08-31,399699.6663
2017-08-31,160266.7594
2017-08-31,56040
2017-08-31,252154.2273
2017-08-31,233685
2017-08-31,158188
2017-08-31,225065
2017-08-31,428428.7691
2017-08-31,293132.0963
2017-08-31,300241.5692
2017-08-31,135995.9231
2017-08-31,175268.4772
2017-08-31,173564
2017-08-31,302179.3519
2017-08-31,284853.2457
2017-08-31,369723.9638
2017-08-31,372018.4254
2017-08-31,302094.0138
2017-08-31,353375.1974
2017-08-31,304558.1524
2017-08-31,359788.5753
2017-08-31,335775.7577
2017-09-30,285928.0111
2017-09-30,245425.211
2017-09-30,248058
2017-09-30,164516.8591
2017-09-30,370130.8441
2017-09-30,148762.8728
2017-09-30,153618.3409
2017-09-30,190373.662
2017-09-30,297635
2017-09-30,221235
2017-09-30,185803.8543
2017-09-30,402226.8365
2017-09-30,132186
2017-09-30,381134.8395
2017-09-30,130543.2942
2017-09-30,148127
2017-09-30,281134.7804
2017-09-30,188688
2017-09-30,402755.9485
2017-09-30,160657.799
2017-09-30,56252
2017-09-30,254080.5343
2017-09-30,233316
2017-09-30,159708
2017-09-30,228638
2017-09-30,429962.617
2017-09-30,295410.9386
2017-09-30,299808.5015
2017-09-30,138193.7132
2017-09-30,175808.371
2017-09-30,173120
2017-09-30,304500.6804
2017-09-30,286567.9174
2017-09-30,371637.5665
2017-09-30,373887.6904
2017-09-30,304079.9455
2017-09-30,355152.178
2017-09-30,306633.3826
2017-09-30,363255.3347
2017-09-30,338292.7441
2017-10-31,287887.8269
2017-10-31,245772.049
2017-10-31,249891
2017-10-31,164955.2943
2017-10-31,373048.8377
2017-10-31,149401.3811
2017-10-31,153928.9093
2017-10-31,191429.9695
2017-10-31,300699
2017-10-31,221913
2017-10-31,187199.2552
2017-10-31,403796.183
2017-10-31,130498
2017-10-31,383244.9783
2017-10-31,131823.8468
2017-10-31,149870
2017-10-31,282944.1497
2017-10-31,190296
2017-10-31,404395.388
2017-10-31,160948.6721
2017-10-31,56353
2017-10-31,254218.8073
2017-10-31,234737
2017-10-31,161594
2017-10-31,230941
2017-10-31,430312.2779
2017-10-31,297017.5796
2017-10-31,298821.1326
2017-10-31,140407.4602
2017-10-31,176440.1248
2017-10-31,173590
2017-10-31,306793.9428
2017-10-31,287848.9645
2017-10-31,373215.4042
2017-10-31,375460.3143
2017-10-31,305649.7281
2017-10-31,356800.6682
2017-10-31,308098.4465
2017-10-31,365939.8834
2017-10-31,340789.9754
2017-11-30,290553.3195
2017-11-30,246398.8574
2017-11-30,251721
2017-11-30,165313.245
2017-11-30,375587.3493
2017-11-30,150253.58
2017-11-30,154515.1979
2017-11-30,192989.0168
2017-11-30,302710
2017-11-30,224143
2017-11-30,187932.1693
2017-11-30,405060.5885
2017-11-30,131080
2017-11-30,386473.3402
2017-11-30,133206.192
2017-11-30,151438
2017-11-30,285051.468
2017-11-30,191990
2017-11-30,406391.9157
2017-11-30,161682.2353
2017-11-30,56760
2017-11-30,254484.0493
2017-11-30,238261
2017-11-30,163119
2017-11-30,231742
2017-11-30,431380.2281
2017-11-30,299395.2094
2017-11-30,298159.0042
2017-11-30,142751.537
2017-11-30,177436.1157
2017-11-30,175097
2017-11-30,309065.0472
2017-11-30,289439.9685
2017-11-30,374759.8249
2017-11-30,377161.9559
2017-11-30,307046.0715
2017-11-30,358578.2119
2017-11-30,309463.9889
2017-11-30,368131.5423
2017-11-30,343282.5889
2017-12-31,293890.2549
2017-12-31,247476.1454
2017-12-31,253146
2017-12-31,165379.0427
2017-12-31,377151.0204
2017-12-31,151122.2464
2017-12-31,155244.2548
2017-12-31,194679.861
2017-12-31,305313
2017-12-31,225642
2017-12-31,189087.4464
2017-12-31,405822.334
2017-12-31,132475
2017-12-31,389047.225
2017-12-31,135097.0326
2017-12-31,153105
2017-12-31,287321.5614
2017-12-31,194055
2017-12-31,408778.5004
2017-12-31,162698.9768
2017-12-31,57051
2017-12-31,254525.3632
2017-12-31,243397
2017-12-31,164544
2017-12-31,233426
2017-12-31,432437.9676
2017-12-31,302015.829
2017-12-31,297566.6077
2017-12-31,144755.305
2017-12-31,178752.8039
2017-12-31,179414
2017-12-31,311236.9169
2017-12-31,291161.8859
2017-12-31,376552.7465
2017-12-31,379073.7089
2017-12-31,308601.3093
2017-12-31,360481.768
2017-12-31,310955.5037
2017-12-31,369928.5935
2017-12-31,345738.2502
2018-01-31,297866.7815
2018-01-31,248876.0579
2018-01-31,255883
2018-01-31,165697.5194
2018-01-31,379456.2549
2018-01-31,152092.9184
2018-01-31,156021.6735
2018-01-31,196435.7019
2018-01-31,306901
2018-01-31,229055
2018-01-31,189670.4977
2018-01-31,406258.2619
2018-01-31,133322
2018-01-31,391421.6009
2018-01-31,137830.3441
2018-01-31,154508
2018-01-31,289903.029
2018-01-31,196407
2018-01-31,412084.067
2018-01-31,163940.0355
2018-01-31,57306
2018-01-31,254709.8872
2018-01-31,248005
2018-01-31,166428
2018-01-31,235986
2018-01-31,433337.9486
2018-01-31,304749.3608
2018-01-31,298043.8981
